Zeitstempel: 18.9.2013 12:21:02
Signalquelle: Sample/Hold Verstärker
Abtastrate: 1000,00 Hz
Modus: TIME


Bemerkung: Polarisatorstrom 1.3A
Hallsonde 5.65mV bei 2.5A
 mit 8.6mV = 1T

Zeit in s	Analysatorsignal in V
0,209000	-0,337830
0,210000	-0,338135
0,211000	-0,336609
0,212000	-0,334778
0,213000	-0,335083
0,214000	-0,337830
0,215000	-0,337524
0,216000	-0,337830
0,217000	-0,337219
0,218000	-0,335693
0,219000	-0,337524
0,220000	-0,337524
0,221000	-0,335388
0,222000	-0,335693
0,223000	-0,368347
0,224000	-0,369873
0,225000	-0,370178
0,226000	-0,370788
0,227000	-0,370788
0,228000	-0,369873
0,229000	-0,372009
0,230000	-0,370788
0,231000	-0,368652
0,232000	-0,368957
0,233000	-0,368042
0,234000	-0,370788
0,235000	-0,371094
0,236000	-0,370788
0,237000	-0,371399
0,238000	-0,368957
0,239000	-0,370483
0,240000	-0,371704
0,241000	-0,370178
0,242000	-0,368347
0,243000	-0,356750
0,244000	-0,357361
0,245000	-0,358887
0,246000	-0,357971
0,247000	-0,358887
0,248000	-0,357971
0,249000	-0,358581
0,250000	-0,356750
0,251000	-0,357666
0,252000	-0,353393
0,253000	-0,355225
0,254000	-0,357361
0,255000	-0,357361
0,256000	-0,358276
0,257000	-0,355835
0,258000	-0,357361
0,259000	-0,357971
0,260000	-0,357056
0,261000	-0,357056
0,262000	-0,353088
0,263000	-0,348511
0,264000	-0,349121
0,265000	-0,354004
0,266000	-0,352783
0,267000	-0,352783
0,268000	-0,351257
0,269000	-0,352478
0,270000	-0,350952
0,271000	-0,350037
0,272000	-0,347595
0,273000	-0,346680
0,274000	-0,351868
0,275000	-0,349121
0,276000	-0,350952
0,277000	-0,348816
0,278000	-0,349731
0,279000	-0,349731
0,280000	-0,349426
0,281000	-0,350342
0,282000	-0,347595
0,283000	-0,367126
0,284000	-0,369263
0,285000	-0,371399
0,286000	-0,369263
0,287000	-0,368347
0,288000	-0,369263
0,289000	-0,368652
0,290000	-0,369873
0,291000	-0,366516
0,292000	-0,364990
0,293000	-0,365906
0,294000	-0,368652
0,295000	-0,368042
0,296000	-0,369568
0,297000	-0,367432
0,298000	-0,369263
0,299000	-0,368652
0,300000	-0,369873
0,301000	-0,370788
0,302000	-0,366211
0,303000	-0,344543
0,304000	-0,344543
0,305000	-0,345459
0,306000	-0,345764
0,307000	-0,346069
0,308000	-0,344238
0,309000	-0,346069
0,310000	-0,344238
0,311000	-0,344543
0,312000	-0,343628
0,313000	-0,340881
0,314000	-0,343933
0,315000	-0,344238
0,316000	-0,345764
0,317000	-0,345154
0,318000	-0,344238
0,319000	-0,346680
0,320000	-0,345459
0,321000	-0,344849
0,322000	-0,343323
0,323000	-0,357971
0,324000	-0,356140
0,325000	-0,358581
0,326000	-0,358887
0,327000	-0,358581
0,328000	-0,358887
0,329000	-0,357666
0,330000	-0,357971
0,331000	-0,360107
0,332000	-0,354614
0,333000	-0,357971
0,334000	-0,358887
0,335000	-0,358581
0,336000	-0,359497
0,337000	-0,357666
0,338000	-0,356140
0,339000	-0,357971
0,340000	-0,359497
0,341000	-0,356750
0,342000	-0,353699
0,343000	-0,365906
0,344000	-0,365601
0,345000	-0,367126
0,346000	-0,366211
0,347000	-0,367432
0,348000	-0,366821
0,349000	-0,366516
0,350000	-0,364685
0,351000	-0,366211
0,352000	-0,364075
0,353000	-0,364380
0,354000	-0,366516
0,355000	-0,367432
0,356000	-0,364685
0,357000	-0,365601
0,358000	-0,365295
0,359000	-0,365601
0,360000	-0,365906
0,361000	-0,367432
0,362000	-0,364380
0,363000	-0,355225
0,364000	-0,356445
0,365000	-0,356750
0,366000	-0,356445
0,367000	-0,357056
0,368000	-0,356445
0,369000	-0,356445
0,370000	-0,352783
0,371000	-0,352783
0,372000	-0,350037
0,373000	-0,352478
0,374000	-0,352478
0,375000	-0,353699
0,376000	-0,353699
0,377000	-0,354004
0,378000	-0,354919
0,379000	-0,354614
0,380000	-0,354614
0,381000	-0,354004
0,382000	-0,350342
0,383000	-0,360718
0,384000	-0,361328
0,385000	-0,362244
0,386000	-0,361328
0,387000	-0,360718
0,388000	-0,362244
0,389000	-0,360718
0,390000	-0,359192
0,391000	-0,359802
0,392000	-0,357056
0,393000	-0,360107
0,394000	-0,361023
0,395000	-0,361633
0,396000	-0,360107
0,397000	-0,362854
0,398000	-0,361328
0,399000	-0,361938
0,400000	-0,361023
0,401000	-0,364380
0,402000	-0,358581
0,403000	-0,370483
0,404000	-0,370483
0,405000	-0,371094
0,406000	-0,371094
0,407000	-0,371704
0,408000	-0,370788
0,409000	-0,370483
0,410000	-0,369873
0,411000	-0,369873
0,412000	-0,367432
0,413000	-0,368347
0,414000	-0,371704
0,415000	-0,370483
0,416000	-0,372620
0,417000	-0,368957
0,418000	-0,371704
0,419000	-0,370788
0,420000	-0,370788
0,421000	-0,368652
0,422000	-0,367432
0,423000	-0,346069
0,424000	-0,348205
0,425000	-0,348816
0,426000	-0,348511
0,427000	-0,347595
0,428000	-0,349426
0,429000	-0,348816
0,430000	-0,350342
0,431000	-0,348205
0,432000	-0,344238
0,433000	-0,347900
0,434000	-0,349426
0,435000	-0,347595
0,436000	-0,347900
0,437000	-0,347900
0,438000	-0,347900
0,439000	-0,348511
0,440000	-0,349121
0,441000	-0,347290
0,442000	-0,345459
0,443000	-0,350647
0,444000	-0,350342
0,445000	-0,350342
0,446000	-0,351562
0,447000	-0,351562
0,448000	-0,350952
0,449000	-0,351562
0,450000	-0,350952
0,451000	-0,350037
0,452000	-0,349121
0,453000	-0,348205
0,454000	-0,350037
0,455000	-0,349731
0,456000	-0,349731
0,457000	-0,350037
0,458000	-0,350037
0,459000	-0,349731
0,460000	-0,351868
0,461000	-0,349121
0,462000	-0,348205
0,463000	-0,363464
0,464000	-0,360107
0,465000	-0,363159
0,466000	-0,361938
0,467000	-0,362549
0,468000	-0,361633
0,469000	-0,361633
0,470000	-0,359802
0,471000	-0,357971
0,472000	-0,357361
0,473000	-0,357971
0,474000	-0,360413
0,475000	-0,360107
0,476000	-0,360718
0,477000	-0,360107
0,478000	-0,360718
0,479000	-0,360107
0,480000	-0,361328
0,481000	-0,359497
0,482000	-0,357361
0,483000	-0,356445
0,484000	-0,355225
0,485000	-0,357666
0,486000	-0,356445
0,487000	-0,356750
0,488000	-0,355530
0,489000	-0,355530
0,490000	-0,354614
0,491000	-0,354309
0,492000	-0,352173
0,493000	-0,354004
0,494000	-0,355225
0,495000	-0,355225
0,496000	-0,356140
0,497000	-0,352783
0,498000	-0,355225
0,499000	-0,356750
0,500000	-0,356445
0,501000	-0,356750
0,502000	-0,353393
0,503000	-0,331726
0,504000	-0,333557
0,505000	-0,335693
0,506000	-0,333557
0,507000	-0,333862
0,508000	-0,333252
0,509000	-0,334778
0,510000	-0,332642
0,511000	-0,331421
0,512000	-0,331116
0,513000	-0,331116
0,514000	-0,333252
0,515000	-0,335083
0,516000	-0,333862
0,517000	-0,332031
0,518000	-0,332642
0,519000	-0,332031
0,520000	-0,333862
0,521000	-0,333252
0,522000	-0,331116
0,523000	-0,339966
0,524000	-0,341492
0,525000	-0,340271
0,526000	-0,341186
0,527000	-0,342712
0,528000	-0,341492
0,529000	-0,342102
0,530000	-0,340271
0,531000	-0,340576
0,532000	-0,337524
0,533000	-0,339661
0,534000	-0,341492
0,535000	-0,340271
0,536000	-0,340576
0,537000	-0,339966
0,538000	-0,340576
0,539000	-0,338745
0,540000	-0,340576
0,541000	-0,341492
0,542000	-0,338135
0,543000	-0,339050
0,544000	-0,340271
0,545000	-0,339966
0,546000	-0,338440
0,547000	-0,341492
0,548000	-0,339966
0,549000	-0,341186
0,550000	-0,338745
0,551000	-0,338745
0,552000	-0,334778
0,553000	-0,336609
0,554000	-0,340271
0,555000	-0,339355
0,556000	-0,339355
0,557000	-0,339661
0,558000	-0,338745
0,559000	-0,341186
0,560000	-0,340271
0,561000	-0,338440
0,562000	-0,338440
0,563000	-0,339661
0,564000	-0,339966
0,565000	-0,343017
0,566000	-0,339966
0,567000	-0,340881
0,568000	-0,339355
0,569000	-0,340881
0,570000	-0,339050
0,571000	-0,338745
0,572000	-0,336609
0,573000	-0,338135
0,574000	-0,338440
0,575000	-0,339966
0,576000	-0,336914
0,577000	-0,338135
0,578000	-0,339355
0,579000	-0,339661
0,580000	-0,339050
0,581000	-0,339661
0,582000	-0,336304
0,583000	-0,356445
0,584000	-0,357056
0,585000	-0,358276
0,586000	-0,356750
0,587000	-0,357666
0,588000	-0,356445
0,589000	-0,357666
0,590000	-0,356140
0,591000	-0,357056
0,592000	-0,353699
0,593000	-0,354614
0,594000	-0,357361
0,595000	-0,358887
0,596000	-0,357971
0,597000	-0,360107
0,598000	-0,356445
0,599000	-0,359192
0,600000	-0,359192
0,601000	-0,358887
0,602000	-0,353699
0,603000	-0,354309
0,604000	-0,353393
0,605000	-0,354919
0,606000	-0,354004
0,607000	-0,352478
0,608000	-0,356140
0,609000	-0,353699
0,610000	-0,352478
0,611000	-0,353088
0,612000	-0,352478
0,613000	-0,352783
0,614000	-0,354004
0,615000	-0,353699
0,616000	-0,354004
0,617000	-0,353088
0,618000	-0,353393
0,619000	-0,351868
0,620000	-0,354309
0,621000	-0,352478
0,622000	-0,350952
0,623000	-0,349121
0,624000	-0,347595
0,625000	-0,348205
0,626000	-0,348205
0,627000	-0,349731
0,628000	-0,349121
0,629000	-0,351257
0,630000	-0,348816
0,631000	-0,349121
0,632000	-0,346985
0,633000	-0,347290
0,634000	-0,346985
0,635000	-0,348205
0,636000	-0,346374
0,637000	-0,347290
0,638000	-0,347900
0,639000	-0,347900
0,640000	-0,348511
0,641000	-0,347900
0,642000	-0,345459
0,643000	-0,358887
0,644000	-0,359802
0,645000	-0,359497
0,646000	-0,361023
0,647000	-0,359497
0,648000	-0,358581
0,649000	-0,359802
0,650000	-0,358276
0,651000	-0,359192
0,652000	-0,355225
0,653000	-0,359802
0,654000	-0,359192
0,655000	-0,358581
0,656000	-0,359192
0,657000	-0,360107
0,658000	-0,359192
0,659000	-0,358581
0,660000	-0,359192
0,661000	-0,359802
0,662000	-0,358887
0,663000	-0,341492
0,664000	-0,341492
0,665000	-0,340881
0,666000	-0,342102
0,667000	-0,340576
0,668000	-0,340576
0,669000	-0,341186
0,670000	-0,338440
0,671000	-0,338135
0,672000	-0,337524
0,673000	-0,337219
0,674000	-0,338745
0,675000	-0,338440
0,676000	-0,339661
0,677000	-0,337830
0,678000	-0,339050
0,679000	-0,338745
0,680000	-0,342712
0,681000	-0,338745
0,682000	-0,338135
0,683000	-0,346069
0,684000	-0,346680
0,685000	-0,347595
0,686000	-0,346680
0,687000	-0,347290
0,688000	-0,347290
0,689000	-0,345764
0,690000	-0,346374
0,691000	-0,346069
0,692000	-0,341797
0,693000	-0,344849
0,694000	-0,348205
0,695000	-0,347595
0,696000	-0,346374
0,697000	-0,346985
0,698000	-0,347900
0,699000	-0,346374
0,700000	-0,346374
0,701000	-0,346374
0,702000	-0,341797
0,703000	-0,354004
0,704000	-0,354919
0,705000	-0,355530
0,706000	-0,354919
0,707000	-0,355225
0,708000	-0,354919
0,709000	-0,354004
0,710000	-0,354919
0,711000	-0,352783
0,712000	-0,352173
0,713000	-0,353088
0,714000	-0,354309
0,715000	-0,352783
0,716000	-0,354614
0,717000	-0,354309
0,718000	-0,354919
0,719000	-0,353699
0,720000	-0,353699
0,721000	-0,354614
0,722000	-0,349731
0,723000	-0,340271
0,724000	-0,340271
0,725000	-0,340881
0,726000	-0,341186
0,727000	-0,342407
0,728000	-0,341186
0,729000	-0,342712
0,730000	-0,340576
0,731000	-0,342407
0,732000	-0,338135
0,733000	-0,339355
0,734000	-0,339355
0,735000	-0,340271
0,736000	-0,339966
0,737000	-0,339355
0,738000	-0,340576
0,739000	-0,339661
0,740000	-0,341492
0,741000	-0,339966
0,742000	-0,335388
0,743000	-0,401611
0,744000	-0,403747
0,745000	-0,403442
0,746000	-0,403442
0,747000	-0,404053
0,748000	-0,402832
0,749000	-0,402832
0,750000	-0,402222
0,751000	-0,401001
0,752000	-0,399170
0,753000	-0,402222
0,754000	-0,402832
0,755000	-0,402832
0,756000	-0,403442
0,757000	-0,401611
0,758000	-0,402222
0,759000	-0,402527
0,760000	-0,401916
0,761000	-0,403137
0,762000	-0,400696
0,763000	-0,385742
0,764000	-0,387573
0,765000	-0,385132
0,766000	-0,384216
0,767000	-0,384521
0,768000	-0,383911
0,769000	-0,385437
0,770000	-0,382996
0,771000	-0,383911
0,772000	-0,379028
0,773000	-0,382385
0,774000	-0,383606
0,775000	-0,381164
0,776000	-0,383606
0,777000	-0,382996
0,778000	-0,382690
0,779000	-0,382690
0,780000	-0,384216
0,781000	-0,383606
0,782000	-0,378723
0,783000	-0,386658
0,784000	-0,387573
0,785000	-0,388184
0,786000	-0,389404
0,787000	-0,388489
0,788000	-0,388489
0,789000	-0,388184
0,790000	-0,388184
0,791000	-0,388184
0,792000	-0,384216
0,793000	-0,387268
0,794000	-0,387268
0,795000	-0,389709
0,796000	-0,388184
0,797000	-0,389709
0,798000	-0,389099
0,799000	-0,386658
0,800000	-0,388794
0,801000	-0,387573
0,802000	-0,386658
0,803000	-0,350647
0,804000	-0,350647
0,805000	-0,351562
0,806000	-0,350647
0,807000	-0,350647
0,808000	-0,352783
0,809000	-0,352173
0,810000	-0,350647
0,811000	-0,350037
0,812000	-0,347900
0,813000	-0,349121
0,814000	-0,350647
0,815000	-0,350647
0,816000	-0,351257
0,817000	-0,350647
0,818000	-0,348816
0,819000	-0,348816
0,820000	-0,351562
0,821000	-0,350342
0,822000	-0,348205
0,823000	-0,338135
0,824000	-0,339661
0,825000	-0,338745
0,826000	-0,341492
0,827000	-0,341797
0,828000	-0,341492
0,829000	-0,339966
0,830000	-0,339966
0,831000	-0,338135
0,832000	-0,337830
0,833000	-0,335693
0,834000	-0,339050
0,835000	-0,339050
0,836000	-0,337219
0,837000	-0,338745
0,838000	-0,338745
0,839000	-0,338135
0,840000	-0,336609
0,841000	-0,338135
0,842000	-0,334778
0,843000	-0,344543
0,844000	-0,346985
0,845000	-0,346680
0,846000	-0,345459
0,847000	-0,345459
0,848000	-0,346374
0,849000	-0,346069
0,850000	-0,345154
0,851000	-0,346069
0,852000	-0,342712
0,853000	-0,344849
0,854000	-0,343628
0,855000	-0,343628
0,856000	-0,344849
0,857000	-0,345764
0,858000	-0,343323
0,859000	-0,346680
0,860000	-0,348205
0,861000	-0,346374
0,862000	-0,340576
0,863000	-0,361328
0,864000	-0,361328
0,865000	-0,361633
0,866000	-0,360718
0,867000	-0,361023
0,868000	-0,357971
0,869000	-0,360718
0,870000	-0,359192
0,871000	-0,357666
0,872000	-0,357361
0,873000	-0,360107
0,874000	-0,359497
0,875000	-0,358581
0,876000	-0,358887
0,877000	-0,360413
0,878000	-0,359497
0,879000	-0,357971
0,880000	-0,361633
0,881000	-0,358581
0,882000	-0,356750
0,883000	-0,361023
0,884000	-0,362244
0,885000	-0,362549
0,886000	-0,360413
0,887000	-0,362549
0,888000	-0,363464
0,889000	-0,361633
0,890000	-0,361023
0,891000	-0,361328
0,892000	-0,358581
0,893000	-0,360718
0,894000	-0,361328
0,895000	-0,361328
0,896000	-0,360718
0,897000	-0,363159
0,898000	-0,363464
0,899000	-0,361938
0,900000	-0,360718
0,901000	-0,361023
0,902000	-0,359497
0,903000	-0,331421
0,904000	-0,332642
0,905000	-0,331421
0,906000	-0,332336
0,907000	-0,331421
0,908000	-0,331726
0,909000	-0,331726
0,910000	-0,331726
0,911000	-0,330200
0,912000	-0,329895
0,913000	-0,329895
0,914000	-0,331116
0,915000	-0,330810
0,916000	-0,330810
0,917000	-0,330505
0,918000	-0,331116
0,919000	-0,331421
0,920000	-0,332031
0,921000	-0,333252
0,922000	-0,327454
0,923000	-0,352783
0,924000	-0,352478
0,925000	-0,354309
0,926000	-0,354004
0,927000	-0,354919
0,928000	-0,352783
0,929000	-0,353393
0,930000	-0,350342
0,931000	-0,351868
0,932000	-0,348205
0,933000	-0,350342
0,934000	-0,350647
0,935000	-0,350952
0,936000	-0,351868
0,937000	-0,351562
0,938000	-0,351562
0,939000	-0,351868
0,940000	-0,352478
0,941000	-0,351562
0,942000	-0,348205
0,943000	-0,375061
0,944000	-0,376587
0,945000	-0,374756
0,946000	-0,376587
0,947000	-0,376892
0,948000	-0,375671
0,949000	-0,376282
0,950000	-0,376587
0,951000	-0,375061
0,952000	-0,374145
0,953000	-0,373230
0,954000	-0,375976
0,955000	-0,378113
0,956000	-0,375366
0,957000	-0,375976
0,958000	-0,377197
0,959000	-0,377197
0,960000	-0,376892
0,961000	-0,377197
0,962000	-0,374451
0,963000	-0,366516
0,964000	-0,366516
0,965000	-0,365906
0,966000	-0,365906
0,967000	-0,364990
0,968000	-0,365601
0,969000	-0,365906
0,970000	-0,364685
0,971000	-0,364075
0,972000	-0,361938
0,973000	-0,364990
0,974000	-0,366211
0,975000	-0,363464
0,976000	-0,364990
0,977000	-0,364380
0,978000	-0,364075
0,979000	-0,364380
0,980000	-0,366211
0,981000	-0,364685
0,982000	-0,360413
0,983000	-0,330810
0,984000	-0,331421
0,985000	-0,332031
0,986000	-0,332642
0,987000	-0,332947
0,988000	-0,332336
0,989000	-0,331726
0,990000	-0,331421
0,991000	-0,331726
0,992000	-0,328674
0,993000	-0,331726
0,994000	-0,332336
0,995000	-0,331726
0,996000	-0,332031
0,997000	-0,332031
0,998000	-0,331421
0,999000	-0,330200
1,000000	-0,330505
1,001000	-0,329895
1,002000	-0,327454
1,003000	-0,348205
1,004000	-0,350342
1,005000	-0,348205
1,006000	-0,348816
1,007000	-0,349731
1,008000	-0,348816
1,009000	-0,349121
1,010000	-0,348205
1,011000	-0,347595
1,012000	-0,345459
1,013000	-0,346680
1,014000	-0,348816
1,015000	-0,347290
1,016000	-0,347290
1,017000	-0,347900
1,018000	-0,347900
1,019000	-0,348511
1,020000	-0,347595
1,021000	-0,347595
1,022000	-0,344238
1,023000	-0,349121
1,024000	-0,350952
1,025000	-0,351562
1,026000	-0,351868
1,027000	-0,351868
1,028000	-0,350342
1,029000	-0,351868
1,030000	-0,349426
1,031000	-0,348816
1,032000	-0,345764
1,033000	-0,347900
1,034000	-0,349121
1,035000	-0,350342
1,036000	-0,348511
1,037000	-0,349121
1,038000	-0,348816
1,039000	-0,349426
1,040000	-0,350037
1,041000	-0,347900
1,042000	-0,350952
1,043000	-0,361633
1,044000	-0,364075
1,045000	-0,362854
1,046000	-0,363464
1,047000	-0,363769
1,048000	-0,362549
1,049000	-0,361938
1,050000	-0,360413
1,051000	-0,361328
1,052000	-0,359802
1,053000	-0,361633
1,054000	-0,361633
1,055000	-0,361328
1,056000	-0,361938
1,057000	-0,361938
1,058000	-0,364075
1,059000	-0,361633
1,060000	-0,365906
1,061000	-0,363464
1,062000	-0,346069
1,063000	-0,351868
1,064000	-0,351257
1,065000	-0,350952
1,066000	-0,351257
1,067000	-0,350037
1,068000	-0,350952
1,069000	-0,348816
1,070000	-0,351562
1,071000	-0,350342
1,072000	-0,347900
1,073000	-0,350342
1,074000	-0,349426
1,075000	-0,349731
1,076000	-0,349426
1,077000	-0,349426
1,078000	-0,350647
1,079000	-0,349426
1,080000	-0,349121
1,081000	-0,348816
1,082000	-0,322266
1,083000	-0,338135
1,084000	-0,337524
1,085000	-0,337830
1,086000	-0,338440
1,087000	-0,337524
1,088000	-0,336609
1,089000	-0,338440
1,090000	-0,337219
1,091000	-0,339355
1,092000	-0,336609
1,093000	-0,337524
1,094000	-0,338135
1,095000	-0,339661
1,096000	-0,337219
1,097000	-0,336304
1,098000	-0,337219
1,099000	-0,337524
1,100000	-0,339050
1,101000	-0,336304
1,102000	-0,330810
1,103000	-0,339661
1,104000	-0,342102
1,105000	-0,342712
1,106000	-0,343323
1,107000	-0,341186
1,108000	-0,342102
1,109000	-0,340271
1,110000	-0,339661
1,111000	-0,339355
1,112000	-0,338440
1,113000	-0,339966
1,114000	-0,339966
1,115000	-0,340576
1,116000	-0,339661
1,117000	-0,339661
1,118000	-0,340576
1,119000	-0,341797
1,120000	-0,339661
1,121000	-0,340271
1,122000	-0,350342
1,123000	-0,358887
1,124000	-0,359802
1,125000	-0,360413
1,126000	-0,360107
1,127000	-0,358887
1,128000	-0,360107
1,129000	-0,359802
1,130000	-0,359192
1,131000	-0,356445
1,132000	-0,356750
1,133000	-0,358276
1,134000	-0,358581
1,135000	-0,357361
1,136000	-0,357361
1,137000	-0,357666
1,138000	-0,358887
1,139000	-0,357971
1,140000	-0,359192
1,141000	-0,358581
1,142000	-0,351868
1,143000	-0,369568
1,144000	-0,370483
1,145000	-0,369568
1,146000	-0,368957
1,147000	-0,369873
1,148000	-0,370788
1,149000	-0,370483
1,150000	-0,368957
1,151000	-0,368347
1,152000	-0,366516
1,153000	-0,368652
1,154000	-0,368957
1,155000	-0,369263
1,156000	-0,369263
1,157000	-0,369873
1,158000	-0,370483
1,159000	-0,372009
1,160000	-0,370178
1,161000	-0,369568
1,162000	-0,363464
1,163000	-0,382080
1,164000	-0,381164
1,165000	-0,381775
1,166000	-0,381775
1,167000	-0,380859
1,168000	-0,379639
1,169000	-0,381164
1,170000	-0,379333
1,171000	-0,378113
1,172000	-0,376892
1,173000	-0,378418
1,174000	-0,379944
1,175000	-0,380249
1,176000	-0,378418
1,177000	-0,379944
1,178000	-0,378723
1,179000	-0,378418
1,180000	-0,379028
1,181000	-0,380249
1,182000	-0,370788
1,183000	-0,389099
1,184000	-0,389099
1,185000	-0,387878
1,186000	-0,390625
1,187000	-0,388184
1,188000	-0,388184
1,189000	-0,388489
1,190000	-0,389404
1,191000	-0,388794
1,192000	-0,386352
1,193000	-0,388489
1,194000	-0,388184
1,195000	-0,388184
1,196000	-0,387573
1,197000	-0,388794
1,198000	-0,386963
1,199000	-0,386963
1,200000	-0,388794
1,201000	-0,386963
1,202000	-0,364380
1,203000	-0,357056
1,204000	-0,358581
1,205000	-0,356445
1,206000	-0,357971
1,207000	-0,356445
1,208000	-0,357056
1,209000	-0,357056
1,210000	-0,355530
1,211000	-0,355530
1,212000	-0,353699
1,213000	-0,356445
1,214000	-0,356750
1,215000	-0,357361
1,216000	-0,356140
1,217000	-0,357056
1,218000	-0,355530
1,219000	-0,357056
1,220000	-0,357056
1,221000	-0,355225
1,222000	-0,347290
1,223000	-0,351257
1,224000	-0,352783
1,225000	-0,352173
1,226000	-0,354309
1,227000	-0,352783
1,228000	-0,352783
1,229000	-0,350037
1,230000	-0,349731
1,231000	-0,348205
1,232000	-0,349426
1,233000	-0,350342
1,234000	-0,350037
1,235000	-0,350952
1,236000	-0,350037
1,237000	-0,350647
1,238000	-0,350647
1,239000	-0,349426
1,240000	-0,350647
1,241000	-0,350342
1,242000	-0,345764
1,243000	-0,367432
1,244000	-0,367737
1,245000	-0,368042
1,246000	-0,368652
